antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
A Court of Thorns and Roses,Illuminae,0.09708404802744425,0.0797598627787307,0.02590051457975986,0.2667844522968198,3.344845928796687,1.0,0.018157104231087205,1.2550745004029842,0.7764095493065479,0.1715909090909091,0.20323454928060752,0.29575781754625935
Crown of Midnight,The Raven Boys,0.09082332761578045,0.09348198970840481,0.0241852487135506,0.26628895184135976,2.8485588793305086,1.0,0.015694903336089132,1.2355245468453016,0.7137724863370978,0.15104445634708086,0.19062716920248388,0.2625022740858175
Cress,Daughter of Smoke & Bone,0.0951114922813036,0.10257289879931389,0.02521440823327616,0.2651036970243463,2.584539387377824,1.0,0.01545854676085428,1.2211615401614246,0.6775241989507395,0.14619592242665344,0.18110752172246536,0.25546154750882866
A Court of Thorns and Roses,Winter,0.09708404802744425,0.08576329331046312,0.025728987993138937,0.265017667844523,3.0901060070671384,1.0,0.017402740306394146,1.2438893653516299,0.7491134751773049,0.16375545851528386,0.19606998190123248,0.28250883392226156
Illuminae,A Darker Shade of Magic,0.0797598627787307,0.0781303602058319,0.02109777015437393,0.2645161290322581,3.3855741652207785,1.0,0.014866103345503975,1.253419247088562,0.7657013615802515,0.15423197492163007,0.20218234854555112,0.26727452993874157
The Raven Boys,Fangirl,0.09348198970840481,0.11149228130360206,0.024699828473413378,0.2642201834862385,2.36985179957657,1.0,0.014277308180023476,1.207572834637249,0.6376405970776831,0.1370123691722169,0.17189260033296727,0.24287932251235
Fangirl,The Fault in Our Stars,0.11149228130360206,0.12547169811320755,0.029331046312178387,0.26307692307692304,2.0967032967032964,1.0,0.015341920450500016,1.1867294284476304,0.5886958386958387,0.1412639405204461,0.15734793793046217,0.24842157842157842
A Court of Mist and Fury,Crooked Kingdom,0.10042881646655231,0.07427101200686106,0.026415094339622643,0.2630230572160547,3.5413958973893735,1.0,0.01895614450600049,1.2561166221784077,0.7977417281926767,0.17813765182186236,0.20389557598102626,0.3093406279151867
A Court of Mist and Fury,Illuminae,0.10042881646655231,0.0797598627787307,0.026329331046312177,0.26216908625106744,3.286980156653168,1.0,0.018319142425909634,1.2472236119052158,0.7734456106179795,0.17112597547380154,0.19821915616844793,0.29613830656639395
Winter,Fangirl,0.08576329331046312,0.11149228130360206,0.02246998284734134,0.262,2.3499384615384615,1.0,0.012908037624047852,1.2039399982336014,0.6283459605001217,0.12855740922473013,0.16939382239382242,0.23176923076923078
Shadow and Bone,Winter,0.07924528301886792,0.08576329331046312,0.020754716981132074,0.2619047619047619,3.053809523809524,1.0,0.013958380530114244,1.2386432800309854,0.7304227069502778,0.14387633769322236,0.19266505851871707,0.2519523809523809
Crown of Midnight,Daughter of Smoke & Bone,0.09082332761578045,0.10257289879931389,0.023756432246998284,0.2615675165250236,2.550064584182086,1.0,0.014440420254847906,1.2153136830837934,0.6685753029906245,0.14004044489383213,0.1771671676874785,0.24658643384779608
Throne of Glass,Daughter of Smoke & Bone,0.09451114922813036,0.10257289879931389,0.024699828473413378,0.2613430127041742,2.5478758596410294,1.0,0.01500554592822951,1.2149443065395038,0.6709262065626906,0.14328358208955222,0.17691700383511766,0.25107284414472925
Scarlet,The Raven Boys,0.10334476843910806,0.09348198970840481,0.02692967409948542,0.26058091286307056,2.7874985724618373,1.0,0.017268799519843243,1.2259867591485658,0.7151638657637981,0.15850580514891469,0.18433050558026515,0.27432715367924165
Scarlet,A Court of Thorns and Roses,0.10334476843910806,0.09708404802744425,0.02692967409948542,0.26058091286307056,2.6840754805507094,1.0,0.01689654563695795,1.2211152885824126,0.6997474770551377,0.15521502718734556,0.18107650493763322,0.26898303593683565
The Raven Boys,Throne of Glass,0.09348198970840481,0.09451114922813036,0.024356775300171527,0.26055045871559634,2.7568224579163823,1.0,0.015521685020697933,1.2245444756096004,0.7029794662011806,0.14884696016771487,0.18336980002120223,0.2591318536772174
Six of Crows,Cress,0.10840480274442539,0.0951114922813036,0.028216123499142366,0.2602848101265823,2.7366283914120375,1.0,0.01790558093965971,1.223293127012227,0.7117432353570637,0.16095890410958905,0.18253444091327353,0.27847423554119916
A Darker Shade of Magic,Vicious,0.0781303602058319,0.050771869639794166,0.020325900514579758,0.26015367727771677,5.123972765300976,1.0,0.016359076051299097,1.2830071613622367,0.873050696895364,0.1872037914691943,0.22058112369517327,0.3302457575577773
Shadow and Bone,Heir of Fire,0.07924528301886792,0.07401372212692968,0.02058319039451115,0.25974025974025977,3.509352756166198,1.0,0.014717952037282761,1.250893743793446,0.7765881147540984,0.15513897866839044,0.20057158734569128,0.26891995605784713
Crown of Midnight,Empire of Storms,0.09082332761578045,0.04922813036020583,0.02358490566037736,0.25967894239848915,5.275011268930982,1.0,0.019113843048760036,1.2842696555466098,0.8913855468180533,0.2025036818851252,0.22134732711224817,0.3693865095267707
Winter,Fairest,0.08576329331046312,0.0379073756432247,0.02221269296740995,0.259,6.8324434389140265,1.0,0.018961631591490165,1.2983706131670383,0.9337182264011532,0.21893491124260356,0.22980388661080406,0.42248642533936653
The Raven Boys,A Court of Mist and Fury,0.09348198970840481,0.10042881646655231,0.0241852487135506,0.2587155963302752,2.576109182929982,1.0,0.01479696312619708,1.2135304332320023,0.6749095862101357,0.14249621020717534,0.1759580372972646,0.24976770422833144
The Raven Boys,Crown of Midnight,0.09348198970840481,0.09082332761578045,0.0241852487135506,0.2587155963302752,2.8485588793305086,1.0,0.015694903336089132,1.2264883327955436,0.7158658588135831,0.15104445634708086,0.1846640744468455,0.2625022740858175
Throne of Glass,Winter,0.09451114922813036,0.08576329331046312,0.02444253859348199,0.2586206896551724,3.01551724137931,1.0,0.016336951181120895,1.2331564880928638,0.7381448506661615,0.15685195376995048,0.18907291194927858,0.2718103448275862
Scarlet,Shadow and Bone,0.10334476843910806,0.07924528301886792,0.02667238421955403,0.25809128630705397,3.256866231969967,1.0,0.018482798796077546,1.2410620066691993,0.7728236616582168,0.1710671067106711,0.19423848717774306,0.2973356864435703
Winter,Heir of Fire,0.08576329331046312,0.07401372212692968,0.022126929674099485,0.258,3.485840092699884,1.0,0.0157792691143285,1.2479599432251622,0.7800223977195049,0.16074766355140185,0.19869222932296007,0.2784785631517961
A Court of Thorns and Roses,An Ember in the Ashes,0.09708404802744425,0.06783876500857633,0.025042881646655232,0.2579505300353357,3.8024060432515983,1.0,0.018456819726440102,1.2561982357265378,0.8162538514385643,0.17903126916002457,0.20394729783899293,0.3135517504791091
Six of Crows,Scarlet,0.10840480274442539,0.10334476843910806,0.027958833619210977,0.2579113924050633,2.4956405273386206,1.0,0.01675576438190115,1.2082859410372788,0.6721674452420351,0.1521231917872142,0.17238133289746893,0.2642254057461001
Throne of Glass,The Raven Boys,0.09451114922813036,0.09348198970840481,0.024356775300171527,0.2577132486388385,2.7568224579163823,1.0,0.015521685020697933,1.2212504246226625,0.7037784578278535,0.14884696016771487,0.1811671219611028,0.2591318536772174
The Raven Boys,Winter,0.09348198970840481,0.08576329331046312,0.024013722126929673,0.2568807339449541,2.9952293577981646,1.0,0.015996398824322057,1.2302691485081423,0.7348290309501284,0.15469613259668505,0.1871697333769385,0.26844036697247703
The Raven Boys,A Darker Shade of Magic,0.09348198970840481,0.0781303602058319,0.02392795883361921,0.25596330275229356,3.2761054995518584,1.0,0.01662417730494367,1.2390109832005467,0.7664045465797228,0.16202090592334492,0.19290465253435135,0.2811100816725244
Scarlet,Fangirl,0.10334476843910806,0.11149228130360206,0.026329331046312177,0.25477178423236513,2.285106926268752,1.0,0.014807187052243525,1.1922625846649881,0.6272017347496716,0.13967242948134667,0.16125859113410979,0.24546281519310564
The Raven Boys,Shadow and Bone,0.09348198970840481,0.07924528301886792,0.023756432246998284,0.25412844036697246,3.2068588903451287,1.0,0.016348425515388846,1.234468193738541,0.7591337106243745,0.15947035118019573,0.18993457662806437,0.27695599507526114
Winter,A Darker Shade of Magic,0.08576329331046312,0.0781303602058319,0.021783876500857634,0.254,3.2509769484083426,1.0,0.015083159502072736,1.2357501873916463,0.7573532670517498,0.15328907664453834,0.19077495580984274,0.2664072447859495
A Court of Mist and Fury,Winter,0.10042881646655231,0.08576329331046312,0.02547169811320755,0.25362937660119556,2.9573185311699404,1.0,0.016858592069763954,1.2249098209764848,0.7357459297587051,0.15848452508004268,0.18361337065384054,0.2753146883005978
Cress,A Court of Mist and Fury,0.0951114922813036,0.10042881646655231,0.024099485420240138,0.2533814247069432,2.5229952280810912,1.0,0.014547550818061193,1.204860437848543,0.6670940097428826,0.14057028514257128,0.170028354665169,0.24667363293417185
The Book Thief,The Fault in Our Stars,0.08704974271012007,0.12547169811320755,0.022041166380789023,0.25320197044334974,2.018000666691359,1.0,0.011118887342632448,1.171037238014636,0.5525602527994912,0.11571364250337685,0.14605619058247113,0.21443420463384166
Winter,Crooked Kingdom,0.08576329331046312,0.07427101200686106,0.02169811320754717,0.253,3.4064434180138567,1.0,0.015328386620337815,1.2392623667913507,0.7727087334722541,0.1568505889646621,0.19306837131739854,0.27257390300230944
A Court of Thorns and Roses,Red Queen,0.09708404802744425,0.0676672384219554,0.024528301886792454,0.25265017667844525,3.733714905032537,1.0,0.017958892461950815,1.2475185414968635,0.810895221799477,0.17492354740061164,0.1984087075771016,0.30756716691970426
Six of Crows,An Ember in the Ashes,0.10840480274442539,0.06783876500857633,0.027358490566037737,0.252373417721519,3.720194754276753,1.0,0.02000444262685759,1.2468273026763592,0.820099604260621,0.1837557603686636,0.19796430680218158,0.32783019811486824
The Raven Boys,Daughter of Smoke & Bone,0.09348198970840481,0.10257289879931389,0.02358490566037736,0.25229357798165136,2.4596514375134237,1.0,0.013996186990458652,1.2002399267591997,0.6546349015223187,0.13674788662357037,0.16683324916533399,0.2411133441747722
Throne of Glass,Red Queen,0.09451114922813036,0.0676672384219554,0.02384219554030875,0.25226860254083483,3.728075926015379,1.0,0.017446887071955845,1.2468819214308313,0.8081437104531188,0.1723496590204588,0.19799943939160464,0.30230667135913736
The Hunger Games,The Fault in Our Stars,0.08919382504288165,0.12547169811320755,0.02246998284734134,0.2519230769230769,2.007807981492192,1.0,0.011278682157998642,1.1690352621622933,0.5510990353790199,0.11691209281570727,0.14459380964235333,0.21550357537199644
A Court of Thorns and Roses,"Heir of Fire,Crown of Midnight",0.09708404802744425,0.048027444253859346,0.02444253859348199,0.25176678445229683,5.242144119131752,1.0,0.01977983988890491,1.2722938997693403,0.8962499333439983,0.2025586353944563,0.2140180816859262,0.3803476779404341
Six of Crows,Crown of Midnight,0.10840480274442539,0.09082332761578045,0.02718696397941681,0.25079113924050633,2.761307538757605,1.0,0.017341279064635805,1.213515642971123,0.7154061923841127,0.1580259222333001,0.17594799391984756,0.27506506914810963
The Raven Boys,A Court of Thorns and Roses,0.09348198970840481,0.09708404802744425,0.023413379073756433,0.25045871559633026,2.579813271955133,1.0,0.014337769095204612,1.2046247094860292,0.6755244125158978,0.1400718317085685,0.16986594071554054,0.2458123966674231
Crown of Midnight,Fangirl,0.09082332761578045,0.11149228130360206,0.022727272727272728,0.2502360717658168,2.244425074453403,1.0,0.012601172735804925,1.1850499673797044,0.6098392284102782,0.12655205348615092,0.1561537255588247,0.22704111280598532
The Hunger Games,Divergent,0.08919382504288165,0.11149228130360206,0.022298456260720412,0.25,2.2423076923076923,1.0,0.012354033228495185,1.184676958261864,0.608286252354049,0.125,0.1558880308880309,0.225
The Raven Boys,"The Dream Thieves,The Raven King",0.09348198970840481,0.030703259005145797,0.023327615780445968,0.24954128440366968,8.12751781046589,1.0,0.02045741403811244,1.2916056817657593,0.9673952362401914,0.2312925170068027,0.2257698970223667,0.5046589103582594
Throne of Glass,Shadow and Bone,0.09451114922813036,0.07924528301886792,0.023499142367066895,0.24863883847549909,3.1375853426670126,1.0,0.016009579598045245,1.2254489107647433,0.7523931069670073,0.15639269406392697,0.18397250900002973,0.2725878175061478
Cress,Shadow and Bone,0.0951114922813036,0.07924528301886792,0.02358490566037736,0.2479711451758341,3.129159689123621,1.0,0.016047768536198586,1.2243608886475725,0.7519438915742584,0.15642775881683732,0.18324735029342637,0.2727950963974409
Daughter of Smoke & Bone,Dreams of Gods & Monsters,0.10257289879931389,0.044854202401372216,0.025385934819897083,0.24749163879598662,5.517691220575916,1.0,0.02078510925625719,1.2692826376977322,0.9123468365154144,0.20801124385101896,0.21215340831114338,0.40672861098499136
Crown of Midnight,"A Court of Thorns and Roses,Throne of Glass",0.09082332761578045,0.033276157804459694,0.022384219554030874,0.24645892351274784,7.406471773604741,1.0,0.01936196817196202,1.2829079559963374,0.9513914865979897,0.22006745362563235,0.22052085239164654,0.4595696679419409
Daughter of Smoke & Bone,Cress,0.10257289879931389,0.0951114922813036,0.02521440823327616,0.24581939799331107,2.5845393873778244,1.0,0.01545854676085428,1.1998299947134823,0.6831572843204561,0.14619592242665344,0.16654859071197112,0.25546154750882866
Six of Crows,Shadow and Bone,0.10840480274442539,0.07924528301886792,0.026586620926243566,0.245253164556962,3.094861362266425,1.0,0.01799605165215703,1.2199517424152526,0.759182812247887,0.16506922257720977,0.18029544511309398,0.29037550002739876
The Raven Boys,Illuminae,0.09348198970840481,0.0797598627787307,0.022898799313893655,0.24495412844036699,3.0711453092630956,1.0,0.015442688642468571,1.218787059017234,0.7439329031709417,0.15231032515687393,0.17951212838906608,0.2660254513169577
Six of Crows,Throne of Glass,0.10840480274442539,0.09451114922813036,0.026500857632933104,0.2444620253164557,2.586594569137816,1.0,0.016255395143708683,1.1984690129587887,0.6879706035804163,0.15021876519202723,0.16560212305264949,0.2624306496818213
Throne of Glass,The Assassin's Blade,0.09451114922813036,0.04305317324185249,0.02307032590051458,0.24410163339382937,5.669771006717232,1.0,0.01900132101950931,1.2659728728541157,0.9095926836430521,0.20149812734082398,0.2100936588431664,0.3899791035495043
Throne of Glass,Fangirl,0.09451114922813036,0.11149228130360206,0.02307032590051458,0.24410163339382937,2.1894038810554233,1.0,0.012533062264445156,1.175432780316243,0.5999573254763385,0.12611345522737927,0.14924952175405892,0.22551235515845314
Winter,An Ember in the Ashes,0.08576329331046312,0.06783876500857633,0.020926243567753,0.244,3.596763590391909,1.0,0.015108167666502888,1.2330175066024123,0.7896995048134592,0.1577246283128636,0.188981507038366,0.27623514538558785
Crown of Midnight,"Heir of Fire,A Court of Mist and Fury",0.09082332761578045,0.03293310463121784,0.022126929674099485,0.24362606232294615,7.397603871576958,1.0,0.01913583552277361,1.2785566069856933,0.9512134660398426,0.21772151898734177,0.21786802826228732,0.4577505311614731
Winter,Shadow and Bone,0.08576329331046312,0.07924528301886792,0.020754716981132074,0.242,3.053809523809524,1.0,0.013958380530114244,1.214715985463235,0.7356302234351015,0.14387633769322236,0.17676229508196722,0.2519523809523809
A Court of Thorns and Roses,The Raven Boys,0.09708404802744425,0.09348198970840481,0.023413379073756433,0.24116607773851592,2.5798132719551337,1.0,0.014337769095204612,1.1946197760769335,0.678219323736041,0.1400718317085685,0.16291357298307435,0.2458123966674231
A Court of Mist and Fury,The Raven Boys,0.10042881646655231,0.09348198970840481,0.0241852487135506,0.2408198121263877,2.576109182929982,1.0,0.01479696312619708,1.1940749044448347,0.6801214916809166,0.14249621020717534,0.16253159975342293,0.24976770422833144
A Court of Mist and Fury,Scarlet,0.10042881646655231,0.10334476843910806,0.0241852487135506,0.2408198121263877,2.330256439330855,1.0,0.013806455931201068,1.181083550233751,0.6345942287394629,0.13467048710601717,0.15331984786166242,0.23742235419597393
Daughter of Smoke & Bone,Shadow and Bone,0.10257289879931389,0.07924528301886792,0.024699828473413378,0.2408026755852843,3.038700430004778,1.0,0.01657141007799605,1.212800265979553,0.7475949286442405,0.15720524017467247,0.1754619222545096,0.27624549363679796
Daughter of Smoke & Bone,Throne of Glass,0.10257289879931389,0.09451114922813036,0.024699828473413378,0.2408026755852843,2.54787585964103,1.0,0.01500554592822951,1.192692362910965,0.6769532577302072,0.14328358208955222,0.16156082566058105,0.25107284414472925
Cress,Fairest,0.0951114922813036,0.0379073756432247,0.022898799313893655,0.2407574391343553,6.351203032367834,1.0,0.01929337224799861,1.2671742522703846,0.9311086475996557,0.20794392523364488,0.21084255128423807,0.42241491866220027
Cress,Heir of Fire,0.0951114922813036,0.07401372212692968,0.022898799313893655,0.2407574391343553,3.2528757129856114,1.0,0.015859243753107634,1.2196185061297329,0.7653757369679711,0.15659824046920823,0.18007147729059766,0.2750716512010131
Six of Crows,The Dream Thieves,0.10840480274442539,0.06638078902229845,0.02607204116638079,0.24050632911392403,3.6231315212769437,1.0,0.018876044826399208,1.2292652944539735,0.8120228427937871,0.17531718569780852,0.1865059523671095,0.3166355934975305
A Court of Mist and Fury,Cress,0.10042881646655231,0.0951114922813036,0.024099485420240138,0.23996584116140052,2.5229952280810912,1.0,0.014547550818061193,1.1905892612793185,0.6710371719703646,0.14057028514257128,0.1600797751816823,0.24667363293417185
Crown of Midnight,"Queen of Shadows,Throne of Glass",0.09082332761578045,0.029245283018867925,0.021783876500857634,0.23984891406987724,8.201285448840963,1.0,0.019127722580018772,1.2770549630844954,0.9657835726387424,0.22164048865619546,0.21694834685526715,0.4923584746302465
The Raven Boys,"The Raven King,Blue Lily, Lily Blue",0.09348198970840481,0.03156089193825043,0.022298456260720412,0.2385321100917431,7.557838053450339,1.0,0.019348081285360808,1.2718055756473579,0.9571646896150207,0.21702838063439067,0.21371629504691148,0.47252692461108897
Cress,Illuminae,0.0951114922813036,0.0797598627787307,0.022641509433962263,0.2380522993688007,2.9846126996131357,1.0,0.015055429860925184,1.2077471150040089,0.7348398686897407,0.14873239436619715,0.17201209791614316,0.26096163355536806
A Court of Thorns and Roses,"A Court of Wings and Ruin,A Court of Mist and Fury",0.09708404802744425,0.03739279588336192,0.02307032590051458,0.23763250883392226,6.355034525237463,1.0,0.01944008190909385,1.2626551043569343,0.9332479294019276,0.20708237105465743,0.20801809096610244,0.42730249294907124
A Court of Mist and Fury,An Ember in the Ashes,0.10042881646655231,0.06783876500857633,0.02384219554030875,0.23740392826643897,3.4995319893636894,1.0,0.017029228659944867,1.2223525265117101,0.7939866430813782,0.16508313539192399,0.18190540101082697,0.2944288920725368
Crown of Midnight,Illuminae,0.09082332761578045,0.0797598627787307,0.021526586620926245,0.23701605288007555,2.971620619980302,1.0,0.014282530473183893,1.2061068135115398,0.7297627713840421,0.14441887226697356,0.1708860369600821,0.25345426299917756
Winter,Queen of Shadows,0.08576329331046312,0.06183533447684391,0.020325900514579758,0.237,3.8327600554785017,1.0,0.015022698586891602,1.2295736114327078,0.808424569153189,0.15970350404312667,0.18670993692293625,0.2828550624133148
Throne of Glass,"A Court of Thorns and Roses,Crown of Midnight",0.09451114922813036,0.036020583190394515,0.022384219554030874,0.23684210526315788,6.575187969924811,1.0,0.018979872840839213,1.2631454427160347,0.9364147250110499,0.20697858842188735,0.20832552912530436,0.4291353383458646
A Court of Thorns and Roses,Shadow and Bone,0.09708404802744425,0.07924528301886792,0.022984562607204117,0.23674911660777387,2.987548376240956,1.0,0.015291109744651931,1.2063591893780574,0.7368098716145715,0.1498881431767338,0.1710594913977872,0.26339620332553193
Fangirl,Scarlet,0.11149228130360206,0.10334476843910806,0.026329331046312177,0.23615384615384613,2.285106926268752,1.0,0.014807187052243525,1.173868883211641,0.6329531020084767,0.13967242948134667,0.14811610197549935,0.24546281519310564
Eleanor & Park,Scarlet,0.09013722126929674,0.10334476843910806,0.02118353344768439,0.23501427212178877,2.2740800107386367,1.0,0.011868323187864273,1.1721202094160417,0.6157650883082617,0.12294673967147834,0.14684518536012023,0.21999676261691098
A Court of Thorns and Roses,The Wrath & the Dawn,0.09708404802744425,0.05917667238421955,0.02281303602058319,0.23498233215547704,3.970860859322989,1.0,0.017067925116729284,1.2298060125416437,0.8286102794981374,0.17095115681233933,0.1868636274323484,0.3102447892661443
Scarlet,A Court of Mist and Fury,0.10334476843910806,0.10042881646655231,0.0241852487135506,0.23402489626556017,2.330256439330855,1.0,0.013806455931201068,1.1744130835945878,0.6366579498085343,0.13467048710601717,0.14851084855147598,0.23742235419597393
The Fault in Our Stars,Fangirl,0.12547169811320755,0.11149228130360206,0.029331046312178387,0.23376623376623376,2.096703296703297,1.0,0.015341920450500016,1.1595778701630954,0.5981061968116984,0.1412639405204461,0.13761720904578048,0.24842157842157842
Daughter of Smoke & Bone,Six of Crows,0.10257289879931389,0.10840480274442539,0.02392795883361921,0.23327759197324416,2.151911963930401,1.0,0.01280856397235568,1.1628657098338793,0.5964796181206361,0.1279229711141678,0.14005547541439273,0.22700272003725497
Crown of Midnight,Red Queen,0.09082332761578045,0.0676672384219554,0.02109777015437393,0.23229461756373937,3.432896376163753,1.0,0.014952006390321546,1.2144408296570102,0.7794973322811241,0.1535580524344569,0.1765757741507866,0.2720408449035427
Daughter of Smoke & Bone,Crown of Midnight,0.10257289879931389,0.09082332761578045,0.023756432246998284,0.23160535117056857,2.550064584182086,1.0,0.014440420254847906,1.1832157782062314,0.6773286302564612,0.14004044489383213,0.1548456178331129,0.24658643384779608
Crown of Midnight,An Ember in the Ashes,0.09082332761578045,0.06783876500857633,0.021012006861063463,0.23135033050047213,3.4102969072509546,1.0,0.014850664481639592,1.2127257344667293,0.7773741021736494,0.15264797507788164,0.17541124791935828,0.2705424218874042
Crown of Midnight,Siege and Storm,0.09082332761578045,0.05471698113207547,0.021012006861063463,0.23135033050047213,4.228126729836215,1.0,0.016042428557558497,1.2297969496082704,0.8397582823337807,0.168732782369146,0.18685763506037967,0.30768143484271254
The Raven Boys,Heir of Fire,0.09348198970840481,0.07401372212692968,0.021612349914236707,0.2311926605504587,3.123645911956371,1.0,0.014693399904086333,1.204445158569984,0.7499699659113093,0.14814814814814814,0.16974218968401858,0.2615986477723325
A Court of Thorns and Roses,"Crown of Midnight,Throne of Glass",0.09708404802744425,0.050171526586620926,0.022384219554030874,0.23056537102473498,4.595542266920359,1.0,0.01751336465728517,1.2344498644132549,0.8665234252174824,0.17925824175824173,0.1899225486364253,0.33835960858929054
A Court of Thorns and Roses,Fangirl,0.09708404802744425,0.11149228130360206,0.022384219554030874,0.23056537102473498,2.0679940201141616,1.0,0.011560097561262648,1.1547540040922186,0.5719686382745811,0.12022109626900045,0.13401469364366891,0.21566730089698288
The Book Thief,Divergent,0.08704974271012007,0.11149228130360206,0.02006861063464837,0.23054187192118225,2.067783251231527,1.0,0.010363236233005479,1.1547187381265607,0.5656280987422369,0.11244593945218645,0.1339882458109059,0.20527093596059112
Throne of Glass,"Queen of Shadows,Crown of Midnight",0.09451114922813036,0.033876500857632934,0.021783876500857634,0.23049001814882034,6.803831928139861,1.0,0.018582169472975002,1.2555048302534062,0.9420590871869374,0.20434432823813356,0.20350764417356815,0.4367639964161823
Daughter of Smoke & Bone,The Raven Boys,0.10257289879931389,0.09348198970840481,0.02358490566037736,0.22993311036789302,2.459651437513424,1.0,0.013996186990458652,1.1771938548412029,0.6612663330553239,0.13674788662357037,0.1505222390624061,0.2411133441747722
A Court of Mist and Fury,"A Court of Thorns and Roses,A Court of Wings and Ruin",0.10042881646655231,0.027701543739279588,0.02307032590051458,0.2297181895815542,8.292613283346508,1.0,0.0202882926484823,1.2622632952120882,0.9775888424091659,0.21959183673469387,0.20777225813891878,0.5312677635214272
A Court of Thorns and Roses,Daughter of Smoke & Bone,0.09708404802744425,0.10257289879931389,0.022298456260720412,0.2296819787985866,2.2392072514979264,1.0,0.012340264027373643,1.1650085763293312,0.6129179331306991,0.12572533849129594,0.14163722025912842,0.22353664157320635
Six of Crows,Ruin and Rising,0.10840480274442539,0.05051457975986278,0.024871355060034305,0.22943037974683544,4.54186456340934,1.0,0.019395332005448837,1.2321864180529092,0.874641440341776,0.1855406269993602,0.18843448901166118,0.36089515591756033
A Court of Mist and Fury,A Darker Shade of Magic,0.10042881646655231,0.0781303602058319,0.022984562607204117,0.22886421861656703,2.929261019834436,1.0,0.015138023001627003,1.195469931560322,0.7321454743633344,0.14773980154355015,0.1635088649241019,0.2615232179800727
Fangirl,Cress,0.11149228130360206,0.0951114922813036,0.02547169811320755,0.22846153846153847,2.40203925920788,1.0,0.014867500860575072,1.172836550383156,0.656929656929657,0.140625,0.14736627224543064,0.24813518762571968
Daughter of Smoke & Bone,The Fault in Our Stars,0.10257289879931389,0.12547169811320755,0.023413379073756433,0.2282608695652174,1.8192219679633868,1.0,0.010543383281012331,1.1331916024448578,0.5017838939857289,0.11441743503772003,0.11753670090521084,0.20743187018930725
Scarlet,The Fault in Our Stars,0.10334476843910806,0.12547169811320755,0.02358490566037736,0.2282157676348548,1.8188625089695194,1.0,0.010618062073206255,1.1331253804017043,0.5020946915351506,0.11491851232762224,0.11748512803985554,0.20809284622344243
Scarlet,Heir of Fire,0.10334476843910806,0.07401372212692968,0.02358490566037736,0.2282157676348548,3.0834250876273543,1.0,0.015935974685853324,1.1997994245559676,0.7535620190426502,0.15337423312883436,0.16652735487842982,0.2734358096575201
Crown of Midnight,"A Court of Thorns and Roses,A Court of Mist and Fury",0.09082332761578045,0.05214408233276158,0.020668953687821612,0.2275731822474032,4.364314646389344,1.0,0.01593305461488898,1.2271142014787353,0.8478758560708867,0.16900420757363255,0.18507992263886366,0.3119773805973858
Throne of Glass,Illuminae,0.09451114922813036,0.0797598627787307,0.021355060034305318,0.22595281306715062,2.832913763831157,1.0,0.0138168637408095,1.1888682663749575,0.7145383960543823,0.13965227145260797,0.15886391429291483,0.2468473742755108
Cress,The Dream Thieves,0.0951114922813036,0.06638078902229845,0.02144082332761578,0.2254283137962128,3.395987259514007,1.0,0.015127247424894599,1.2053360942657403,0.7796925409913752,0.15309246785058173,0.17035588268085997,0.2742128649084423
Throne of Glass,"Heir of Fire,Queen of Shadows",0.09451114922813036,0.03765008576329331,0.021269296740994856,0.2250453720508167,5.977287102762011,1.0,0.017710943866968334,1.241814526333549,0.9196137770472167,0.19180201082753287,0.19472676571718409,0.394982822699668
The Raven Boys,Crooked Kingdom,0.09348198970840481,0.07427101200686106,0.021012006861063463,0.22477064220183482,3.0263576074750507,1.0,0.014069004881005268,1.1941356176479543,0.7386171876508408,0.14319111630625367,0.16257417899512636,0.25384028645888507
Six of Crows,Heir of Fire,0.10840480274442539,0.07401372212692968,0.024356775300171527,0.22468354430379747,3.035701189550728,1.0,0.016333332352621,1.194333321664858,0.7521202629397005,0.1540965816603364,0.16271280231381668,0.2768840664740308
Six of Crows,Siege and Storm,0.10840480274442539,0.05471698113207547,0.024356775300171527,0.22468354430379747,4.106285464862506,1.0,0.01842519175377844,1.2192221794378129,0.8484465856315268,0.17552533992583436,0.17980494706788952,0.3349123050672592
A Court of Thorns and Roses,Empire of Storms,0.09708404802744425,0.04922813036020583,0.021783876500857634,0.22438162544169613,4.557996084756406,1.0,0.017004610328666125,1.2258243239547233,0.8645382093195797,0.17493112947658404,0.18422242040863945,0.33344516812154495
A Court of Thorns and Roses,Crooked Kingdom,0.09708404802744425,0.07427101200686106,0.021612349914236707,0.22261484098939932,2.997331461820319,1.0,0.01440181941751572,1.1908241072820833,0.7380198533314035,0.1443298969072165,0.16024541837468928,0.2568039562914664
Gone Girl,The Martian,0.09562607204116638,0.1137221269296741,0.021269296740994856,0.22242152466367715,1.95583331642419,1.0,0.010394496438543174,1.1397921897040524,0.54038376237018,0.11308709530323757,0.12264708511500635,0.20472509114028503
Daughter of Smoke & Bone,Fangirl,0.10257289879931389,0.11149228130360206,0.02281303602058319,0.22240802675585286,1.9948289169024958,1.0,0.01137694953352418,1.1426400339364429,0.5557040537122624,0.11928251121076233,0.12483374439896182,0.21351170568561872
Six of Crows,"Blue Lily, Lily Blue",0.10840480274442539,0.05849056603773585,0.024099485420240138,0.22231012658227847,3.800786035116374,1.0,0.017758827146509597,1.2106489567937964,0.8264922588622233,0.16876876876876876,0.1739967276324801,0.31716679349641785
